,year,week,team_name,score,opp_score,opp_team_name,win,week_avg,plus_minus,opp_plus_minus
6,2018,9,Coon Daddy,120.0,76.5,Team Dildo Gaggins,True,106.7,13.299999999999997,-30.200000000000003
7,2018,9,Team Dildo Gaggins,76.5,120.0,Coon Daddy,False,106.7,-30.200000000000003,13.299999999999997
8,2018,9,Artful Dodger,105.0,149.5,Kip Schwartz,False,106.7,-1.7000000000000028,42.8
9,2018,9,Kip Schwartz,149.5,105.0,Artful Dodger,True,106.7,42.8,-1.7000000000000028
0,2018,10,Artful Dodger,122.0,107.5,EZ Sweezy,True,113.1,8.900000000000006,-5.599999999999994
1,2018,10,EZ Sweezy,107.5,122.0,Artful Dodger,False,113.1,-5.599999999999994,8.900000000000006
2,2018,10,Case of Ligma,139.0,122.0,Coon Daddy,True,113.1,25.900000000000006,8.900000000000006
3,2018,10,Coon Daddy,122.0,139.0,Case of Ligma,False,113.1,8.900000000000006,25.900000000000006
4,2018,10,New Delhi Sacko Threepeat,64.5,137.5,Geico Trap,False,113.1,-48.599999999999994,24.400000000000006
5,2018,10,Geico Trap,137.5,64.5,New Delhi Sacko Threepeat,True,113.1,24.400000000000006,-48.599999999999994
6,2018,10,Kip Schwartz,139.5,103.5,Team TLV Kush,True,113.1,26.400000000000006,-9.599999999999994
7,2018,10,Team TLV Kush,103.5,139.5,Kip Schwartz,False,113.1,-9.599999999999994,26.400000000000006
8,2018,10,Team Dildo Gaggins,99.0,96.5,Team Han,True,113.1,-14.099999999999994,-16.599999999999994
9,2018,10,Team Han,96.5,99.0,Team Dildo Gaggins,False,113.1,-16.599999999999994,-14.099999999999994
0,2019,1,Team Han,86.5,109.0,Team TLV Kush,False,115.1,-28.599999999999994,-6.099999999999994
1,2019,1,Team TLV Kush,109.0,86.5,Team Han,True,115.1,-6.099999999999994,-28.599999999999994
2,2019,1,Coon Daddy,112.0,136.0,EZ Sweezy,False,115.1,-3.0999999999999943,20.900000000000006
3,2019,1,EZ Sweezy,136.0,112.0,Coon Daddy,True,115.1,20.900000000000006,-3.0999999999999943
4,2019,1,Team Dildo Gaggins,122.5,91.0,Check His Papers,True,115.1,7.400000000000006,-24.099999999999994
5,2019,1,Check His Papers,91.0,122.5,Team Dildo Gaggins,False,115.1,-24.099999999999994,7.400000000000006
6,2019,1,New Delhi Sacko Threepeat,118.0,139.0,Kip Schwartz,False,115.1,2.9000000000000057,23.900000000000006
7,2019,1,Kip Schwartz,139.0,118.0,New Delhi Sacko Threepeat,True,115.1,23.900000000000006,2.9000000000000057
8,2019,1,Geico Trap,129.0,108.0,Artful Dodger,True,115.1,13.900000000000006,-7.099999999999994
9,2019,1,Artful Dodger,108.0,129.0,Geico Trap,False,115.1,-7.099999999999994,13.900000000000006
0,2019,2,New Delhi Sacko Threepeat,129.5,103.0,EZ Sweezy,True,103.1,26.400000000000006,-0.09999999999999432
1,2019,2,EZ Sweezy,103.0,129.5,New Delhi Sacko Threepeat,False,103.1,-0.09999999999999432,26.400000000000006
2,2019,2,Team Dildo Gaggins,88.0,109.0,Kip Schwartz,False,103.1,-15.099999999999994,5.900000000000006
3,2019,2,Kip Schwartz,109.0,88.0,Team Dildo Gaggins,True,103.1,5.900000000000006,-15.099999999999994
4,2019,2,Team Han,121.5,114.5,Artful Dodger,True,103.1,18.400000000000006,11.400000000000006
5,2019,2,Artful Dodger,114.5,121.5,Team Han,False,103.1,11.400000000000006,18.400000000000006
6,2019,2,Geico Trap,81.5,114.5,Check His Papers,False,103.1,-21.599999999999994,11.400000000000006
7,2019,2,Check His Papers,114.5,81.5,Geico Trap,True,103.1,11.400000000000006,-21.599999999999994
8,2019,2,Coon Daddy,86.0,83.5,Team TLV Kush,True,103.1,-17.099999999999994,-19.599999999999994
9,2019,2,Team TLV Kush,83.5,86.0,Coon Daddy,False,103.1,-19.599999999999994,-17.099999999999994
0,2019,3,Kip Schwartz,126.5,87.5,Check His Papers,True,112.05,14.450000000000003,-24.549999999999997
1,2019,3,Check His Papers,87.5,126.5,Kip Schwartz,False,112.05,-24.549999999999997,14.450000000000003
2,2019,3,EZ Sweezy,110.5,104.0,Team Dildo Gaggins,True,112.05,-1.5499999999999972,-8.049999999999997
3,2019,3,Team Dildo Gaggins,104.0,110.5,EZ Sweezy,False,112.05,-8.049999999999997,-1.5499999999999972
4,2019,3,Artful Dodger,87.5,89.0,Coon Daddy,False,112.05,-24.549999999999997,-23.049999999999997
5,2019,3,Coon Daddy,89.0,87.5,Artful Dodger,True,112.05,-23.049999999999997,-24.549999999999997
6,2019,3,Geico Trap,131.0,140.5,Team Han,False,112.05,18.950000000000003,28.450000000000003
7,2019,3,Team Han,140.5,131.0,Geico Trap,True,112.05,28.450000000000003,18.950000000000003
8,2019,3,Team TLV Kush,113.0,131.0,New Delhi Sacko Threepeat,False,112.05,0.9500000000000028,18.950000000000003
9,2019,3,New Delhi Sacko Threepeat,131.0,113.0,Team TLV Kush,True,112.05,18.950000000000003,0.9500000000000028
0,2019,4,Artful Dodger,144.0,121.0,Team TLV Kush,True,100.95,43.05,20.049999999999997
1,2019,4,Team TLV Kush,121.0,144.0,Artful Dodger,False,100.95,20.049999999999997,43.05
2,2019,4,Kip Schwartz,106.5,117.5,Team Han,False,100.95,5.549999999999997,16.549999999999997
3,2019,4,Team Han,117.5,106.5,Kip Schwartz,True,100.95,16.549999999999997,5.549999999999997
4,2019,4,EZ Sweezy,102.0,78.5,Check His Papers,True,100.95,1.0499999999999972,-22.450000000000003
5,2019,4,Check His Papers,78.5,102.0,EZ Sweezy,False,100.95,-22.450000000000003,1.0499999999999972
6,2019,4,Coon Daddy,97.0,97.5,Geico Trap,False,100.95,-3.950000000000003,-3.450000000000003
7,2019,4,Geico Trap,97.5,97.0,Coon Daddy,True,100.95,-3.450000000000003,-3.950000000000003
8,2019,4,Team Dildo Gaggins,68.0,77.5,New Delhi Sacko Threepeat,False,100.95,-32.95,-23.450000000000003
9,2019,4,New Delhi Sacko Threepeat,77.5,68.0,Team Dildo Gaggins,True,100.95,-23.450000000000003,-32.95
0,2019,5,Team TLV Kush,165.0,101.5,Geico Trap,True,117.75,47.25,-16.25
1,2019,5,Geico Trap,101.5,165.0,Team TLV Kush,False,117.75,-16.25,47.25
2,2019,5,Kip Schwartz,98.0,96.5,EZ Sweezy,True,117.75,-19.75,-21.25
3,2019,5,EZ Sweezy,96.5,98.0,Kip Schwartz,False,117.75,-21.25,-19.75
4,2019,5,Team Dildo Gaggins,115.5,118.5,Artful Dodger,False,117.75,-2.25,0.75
5,2019,5,Artful Dodger,118.5,115.5,Team Dildo Gaggins,True,117.75,0.75,-2.25
6,2019,5,Coon Daddy,133.5,80.0,Team Han,True,117.75,15.75,-37.75
7,2019,5,Team Han,80.0,133.5,Coon Daddy,False,117.75,-37.75,15.75
8,2019,5,Check His Papers,157.5,111.5,New Delhi Sacko Threepeat,True,117.75,39.75,-6.25
9,2019,5,New Delhi Sacko Threepeat,111.5,157.5,Check His Papers,False,117.75,-6.25,39.75
0,2019,6,EZ Sweezy,147.5,115.5,Geico Trap,True,105.35,42.150000000000006,10.150000000000006
1,2019,6,Geico Trap,115.5,147.5,EZ Sweezy,False,105.35,10.150000000000006,42.150000000000006
2,2019,6,Coon Daddy,89.5,108.0,Kip Schwartz,False,105.35,-15.849999999999994,2.6500000000000057
3,2019,6,Kip Schwartz,108.0,89.5,Coon Daddy,True,105.35,2.6500000000000057,-15.849999999999994
4,2019,6,New Delhi Sacko Threepeat,73.0,106.5,Artful Dodger,False,105.35,-32.349999999999994,1.1500000000000057
5,2019,6,Artful Dodger,106.5,73.0,New Delhi Sacko Threepeat,True,105.35,1.1500000000000057,-32.349999999999994
6,2019,6,Team Han,66.5,133.5,Team Dildo Gaggins,False,105.35,-38.849999999999994,28.150000000000006
7,2019,6,Team Dildo Gaggins,133.5,66.5,Team Han,True,105.35,28.150000000000006,-38.849999999999994
8,2019,6,Team TLV Kush,109.0,104.5,Check His Papers,True,105.35,3.6500000000000057,-0.8499999999999943
9,2019,6,Check His Papers,104.5,109.0,Team TLV Kush,False,105.35,-0.8499999999999943,3.6500000000000057
0,2019,7,Team Han,88.5,86.0,EZ Sweezy,True,88.3,0.20000000000000284,-2.299999999999997
1,2019,7,EZ Sweezy,86.0,88.5,Team Han,False,88.3,-2.299999999999997,0.20000000000000284
2,2019,7,Geico Trap,84.5,62.0,Kip Schwartz,True,88.3,-3.799999999999997,-26.299999999999997
3,2019,7,Kip Schwartz,62.0,84.5,Geico Trap,False,88.3,-26.299999999999997,-3.799999999999997
4,2019,7,Coon Daddy,78.5,158.0,New Delhi Sacko Threepeat,False,88.3,-9.799999999999997,69.7
5,2019,7,New Delhi Sacko Threepeat,158.0,78.5,Coon Daddy,True,88.3,69.7,-9.799999999999997
6,2019,7,Team TLV Kush,76.0,86.0,Team Dildo Gaggins,False,88.3,-12.299999999999997,-2.299999999999997
7,2019,7,Team Dildo Gaggins,86.0,76.0,Team TLV Kush,True,88.3,-2.299999999999997,-12.299999999999997
8,2019,7,Check His Papers,70.5,93.0,Artful Dodger,False,88.3,-17.799999999999997,4.700000000000003
9,2019,7,Artful Dodger,93.0,70.5,Check His Papers,True,88.3,4.700000000000003,-17.799999999999997
0,2019,8,EZ Sweezy,115.5,144.0,Team TLV Kush,False,111.7,3.799999999999997,32.3
1,2019,8,Team TLV Kush,144.0,115.5,EZ Sweezy,True,111.7,32.3,3.799999999999997
2,2019,8,Coon Daddy,104.0,146.5,Kip Schwartz,False,111.7,-7.700000000000003,34.8
3,2019,8,Kip Schwartz,146.5,104.0,Coon Daddy,True,111.7,34.8,-7.700000000000003
4,2019,8,Geico Trap,81.0,78.5,Team Dildo Gaggins,True,111.7,-30.700000000000003,-33.2
5,2019,8,Team Dildo Gaggins,78.5,81.0,Geico Trap,False,111.7,-33.2,-30.700000000000003
6,2019,8,New Delhi Sacko Threepeat,88.5,139.5,Artful Dodger,False,111.7,-23.200000000000003,27.799999999999997
7,2019,8,Artful Dodger,139.5,88.5,New Delhi Sacko Threepeat,True,111.7,27.799999999999997,-23.200000000000003
8,2019,8,Team Han,119.5,100.0,Check His Papers,True,111.7,7.799999999999997,-11.700000000000003
9,2019,8,Check His Papers,100.0,119.5,Team Han,False,111.7,-11.700000000000003,7.799999999999997
0,2019,9,EZ Sweezy,99.5,120.0,Geico Trap,False,99.65,-0.15000000000000568,20.349999999999994
1,2019,9,Geico Trap,120.0,99.5,EZ Sweezy,True,99.65,20.349999999999994,-0.15000000000000568
2,2019,9,Team TLV Kush,100.0,108.0,Check His Papers,False,99.65,0.3499999999999943,8.349999999999994
3,2019,9,Check His Papers,108.0,100.0,Team TLV Kush,True,99.65,8.349999999999994,0.3499999999999943
4,2019,9,New Delhi Sacko Threepeat,94.0,95.0,Team Han,False,99.65,-5.650000000000006,-4.650000000000006
5,2019,9,Team Han,95.0,94.0,New Delhi Sacko Threepeat,True,99.65,-4.650000000000006,-5.650000000000006
6,2019,9,Coon Daddy,106.5,85.5,Team Dildo Gaggins,True,99.65,6.849999999999994,-14.150000000000006
7,2019,9,Team Dildo Gaggins,85.5,106.5,Coon Daddy,False,99.65,-14.150000000000006,6.849999999999994
8,2019,9,Artful Dodger,115.5,72.5,Kip Schwartz,True,99.65,15.849999999999994,-27.150000000000006
9,2019,9,Kip Schwartz,72.5,115.5,Artful Dodger,False,99.65,-27.150000000000006,15.849999999999994
0,2019,10,Artful Dodger,116.5,112.5,EZ Sweezy,True,108.25,8.25,4.25
1,2019,10,EZ Sweezy,112.5,116.5,Artful Dodger,False,108.25,4.25,8.25
2,2019,10,Check His Papers,106.0,116.0,Coon Daddy,False,108.25,-2.25,7.75
3,2019,10,Coon Daddy,116.0,106.0,Check His Papers,True,108.25,7.75,-2.25
4,2019,10,New Delhi Sacko Threepeat,110.5,128.5,Geico Trap,False,108.25,2.25,20.25
5,2019,10,Geico Trap,128.5,110.5,New Delhi Sacko Threepeat,True,108.25,20.25,2.25
6,2019,10,Kip Schwartz,89.0,101.0,Team TLV Kush,False,108.25,-19.25,-7.25
7,2019,10,Team TLV Kush,101.0,89.0,Kip Schwartz,True,108.25,-7.25,-19.25
8,2019,10,Team Dildo Gaggins,88.0,114.5,Team Han,False,108.25,-20.25,6.25
9,2019,10,Team Han,114.5,88.0,Team Dildo Gaggins,True,108.25,6.25,-20.25
0,2020,1,Team Han,107.0,133.0,Team Mile High,False,114.7,-7.700000000000003,18.299999999999997
1,2020,1,Team Mile High,133.0,107.0,Team Han,True,114.7,18.299999999999997,-7.700000000000003
2,2020,1,Coon Daddy,119.0,135.5,EZ Sweezy,False,114.7,4.299999999999997,20.799999999999997
3,2020,1,EZ Sweezy,135.5,119.0,Coon Daddy,True,114.7,20.799999999999997,4.299999999999997
4,2020,1,Team Dildo Gaggins,83.0,125.0,Mile high Hairline,False,114.7,-31.700000000000003,10.299999999999997
5,2020,1,Mile high Hairline,125.0,83.0,Team Dildo Gaggins,True,114.7,10.299999999999997,-31.700000000000003
6,2020,1,Main st vs Wall st,92.5,107.0,Kip Schwartz,False,114.7,-22.200000000000003,-7.700000000000003
7,2020,1,Kip Schwartz,107.0,92.5,Main st vs Wall st,True,114.7,-7.700000000000003,-22.200000000000003
8,2020,1,Geico Trap,132.5,112.5,Artful Dodger,True,114.7,17.799999999999997,-2.200000000000003
9,2020,1,Artful Dodger,112.5,132.5,Geico Trap,False,114.7,-2.200000000000003,17.799999999999997
0,2020,2,Main st vs Wall st,101.0,95.0,EZ Sweezy,True,113.3,-12.299999999999997,-18.299999999999997
1,2020,2,EZ Sweezy,95.0,101.0,Main st vs Wall st,False,113.3,-18.299999999999997,-12.299999999999997
2,2020,2,Team Dildo Gaggins,100.0,110.0,Kip Schwartz,False,113.3,-13.299999999999997,-3.299999999999997
3,2020,2,Kip Schwartz,110.0,100.0,Team Dildo Gaggins,True,113.3,-3.299999999999997,-13.299999999999997
4,2020,2,Team Han,90.5,133.0,Artful Dodger,False,113.3,-22.799999999999997,19.700000000000003
5,2020,2,Artful Dodger,133.0,90.5,Team Han,True,113.3,19.700000000000003,-22.799999999999997
6,2020,2,Geico Trap,110.0,147.0,Mile high Hairline,False,113.3,-3.299999999999997,33.7
7,2020,2,Mile high Hairline,147.0,110.0,Geico Trap,True,113.3,33.7,-3.299999999999997
8,2020,2,Coon Daddy,92.0,154.5,Team Mile High,False,113.3,-21.299999999999997,41.2
9,2020,2,Team Mile High,154.5,92.0,Coon Daddy,True,113.3,41.2,-21.299999999999997
0,2020,3,Kip Schwartz,108.0,115.5,Mile high Hairline,False,114.0,-6.0,1.5
1,2020,3,Mile high Hairline,115.5,108.0,Kip Schwartz,True,114.0,1.5,-6.0
2,2020,3,EZ Sweezy,94.0,124.5,Team Dildo Gaggins,False,114.0,-20.0,10.5
3,2020,3,Team Dildo Gaggins,124.5,94.0,EZ Sweezy,True,114.0,10.5,-20.0
4,2020,3,Artful Dodger,105.0,129.0,Coon Daddy,False,114.0,-9.0,15.0
5,2020,3,Coon Daddy,129.0,105.0,Artful Dodger,True,114.0,15.0,-9.0
6,2020,3,Geico Trap,129.5,95.0,Team Han,True,114.0,15.5,-19.0
7,2020,3,Team Han,95.0,129.5,Geico Trap,False,114.0,-19.0,15.5
8,2020,3,Team Mile High,101.5,138.0,Main st vs Wall st,False,114.0,-12.5,24.0
9,2020,3,Main st vs Wall st,138.0,101.5,Team Mile High,True,114.0,24.0,-12.5
0,2020,4,Artful Dodger,102.5,112.5,Team Mile High,False,110.25,-7.75,2.25
1,2020,4,Team Mile High,112.5,102.5,Artful Dodger,True,110.25,2.25,-7.75
2,2020,4,Kip Schwartz,127.0,92.5,Team Han,True,110.25,16.75,-17.75
3,2020,4,Team Han,92.5,127.0,Kip Schwartz,False,110.25,-17.75,16.75
4,2020,4,EZ Sweezy,103.5,95.5,Mile high Hairline,True,110.25,-6.75,-14.75
5,2020,4,Mile high Hairline,95.5,103.5,EZ Sweezy,False,110.25,-14.75,-6.75
6,2020,4,Coon Daddy,123.0,97.0,Geico Trap,True,110.25,12.75,-13.25
7,2020,4,Geico Trap,97.0,123.0,Coon Daddy,False,110.25,-13.25,12.75
8,2020,4,Team Dildo Gaggins,86.5,162.5,Main st vs Wall st,False,110.25,-23.75,52.25
9,2020,4,Main st vs Wall st,162.5,86.5,Team Dildo Gaggins,True,110.25,52.25,-23.75
0,2020,5,Team Mile High,125.0,112.5,Geico Trap,True,107.5,17.5,5.0
1,2020,5,Geico Trap,112.5,125.0,Team Mile High,False,107.5,5.0,17.5
2,2020,5,Kip Schwartz,104.0,161.5,EZ Sweezy,False,107.5,-3.5,54.0
3,2020,5,EZ Sweezy,161.5,104.0,Kip Schwartz,True,107.5,54.0,-3.5
4,2020,5,Team Dildo Gaggins,128.5,83.0,Artful Dodger,True,107.5,21.0,-24.5
5,2020,5,Artful Dodger,83.0,128.5,Team Dildo Gaggins,False,107.5,-24.5,21.0
6,2020,5,Coon Daddy,110.5,71.0,Team Han,True,107.5,3.0,-36.5
7,2020,5,Team Han,71.0,110.5,Coon Daddy,False,107.5,-36.5,3.0
8,2020,5,Mile high Hairline,90.5,88.5,Main st vs Wall st,True,107.5,-17.0,-19.0
9,2020,5,Main st vs Wall st,88.5,90.5,Mile high Hairline,False,107.5,-19.0,-17.0
0,2020,6,EZ Sweezy,106.5,66.5,Geico Trap,True,99.6,6.900000000000006,-33.099999999999994
1,2020,6,Geico Trap,66.5,106.5,EZ Sweezy,False,99.6,-33.099999999999994,6.900000000000006
2,2020,6,Coon Daddy,103.5,109.0,Kip Schwartz,False,99.6,3.9000000000000057,9.400000000000006
3,2020,6,Kip Schwartz,109.0,103.5,Coon Daddy,True,99.6,9.400000000000006,3.9000000000000057
4,2020,6,Main st vs Wall st,113.0,119.0,Artful Dodger,False,99.6,13.400000000000006,19.400000000000006
5,2020,6,Artful Dodger,119.0,113.0,Main st vs Wall st,True,99.6,19.400000000000006,13.400000000000006
6,2020,6,Team Han,100.5,103.5,Team Dildo Gaggins,False,99.6,0.9000000000000057,3.9000000000000057
7,2020,6,Team Dildo Gaggins,103.5,100.5,Team Han,True,99.6,3.9000000000000057,0.9000000000000057
8,2020,6,Team Mile High,97.5,77.0,Mile high Hairline,True,99.6,-2.0999999999999943,-22.599999999999994
9,2020,6,Mile high Hairline,77.0,97.5,Team Mile High,False,99.6,-22.599999999999994,-2.0999999999999943
0,2020,7,Team Han,116.5,95.0,EZ Sweezy,True,105.75,10.75,-10.75
1,2020,7,EZ Sweezy,95.0,116.5,Team Han,False,105.75,-10.75,10.75
2,2020,7,Geico Trap,89.0,101.0,Kip Schwartz,False,105.75,-16.75,-4.75
3,2020,7,Kip Schwartz,101.0,89.0,Geico Trap,True,105.75,-4.75,-16.75
4,2020,7,Coon Daddy,126.5,128.0,Main st vs Wall st,False,105.75,20.75,22.25
5,2020,7,Main st vs Wall st,128.0,126.5,Coon Daddy,True,105.75,22.25,20.75
6,2020,7,Team Mile High,81.5,93.5,Team Dildo Gaggins,False,105.75,-24.25,-12.25
7,2020,7,Team Dildo Gaggins,93.5,81.5,Team Mile High,True,105.75,-12.25,-24.25
8,2020,7,Mile high Hairline,111.0,115.5,Artful Dodger,False,105.75,5.25,9.75
9,2020,7,Artful Dodger,115.5,111.0,Mile high Hairline,True,105.75,9.75,5.25
0,2020,8,EZ Sweezy,90.0,104.5,Team Mile High,False,96.75,-6.75,7.75
1,2020,8,Team Mile High,104.5,90.0,EZ Sweezy,True,96.75,7.75,-6.75
2,2020,8,Coon Daddy,96.5,79.0,Kip Schwartz,True,96.75,-0.25,-17.75
3,2020,8,Kip Schwartz,79.0,96.5,Coon Daddy,False,96.75,-17.75,-0.25
4,2020,8,Geico Trap,136.5,65.0,Team Dildo Gaggins,True,96.75,39.75,-31.75
5,2020,8,Team Dildo Gaggins,65.0,136.5,Geico Trap,False,96.75,-31.75,39.75
6,2020,8,Main st vs Wall st,99.5,85.0,Artful Dodger,True,96.75,2.75,-11.75
7,2020,8,Artful Dodger,85.0,99.5,Main st vs Wall st,False,96.75,-11.75,2.75
8,2020,8,Team Han,122.5,89.0,Mile high Hairline,True,96.75,25.75,-7.75
9,2020,8,Mile high Hairline,89.0,122.5,Team Han,False,96.75,-7.75,25.75
0,2020,9,EZ Sweezy,82.5,140.0,Geico Trap,False,97.05,-14.549999999999997,42.95
1,2020,9,Geico Trap,140.0,82.5,EZ Sweezy,True,97.05,42.95,-14.549999999999997
2,2020,9,Team Mile High,81.5,87.0,Mile high Hairline,False,97.05,-15.549999999999997,-10.049999999999997
3,2020,9,Mile high Hairline,87.0,81.5,Team Mile High,True,97.05,-10.049999999999997,-15.549999999999997
4,2020,9,Main st vs Wall st,82.0,114.5,Team Han,False,97.05,-15.049999999999997,17.450000000000003
5,2020,9,Team Han,114.5,82.0,Main st vs Wall st,True,97.05,17.450000000000003,-15.049999999999997
6,2020,9,Coon Daddy,81.0,108.0,Team Dildo Gaggins,False,97.05,-16.049999999999997,10.950000000000003
7,2020,9,Team Dildo Gaggins,108.0,81.0,Coon Daddy,True,97.05,10.950000000000003,-16.049999999999997
8,2020,9,Artful Dodger,83.0,111.0,Kip Schwartz,False,97.05,-14.049999999999997,13.950000000000003
9,2020,9,Kip Schwartz,111.0,83.0,Artful Dodger,True,97.05,13.950000000000003,-14.049999999999997
0,2020,10,Artful Dodger,81.0,85.0,EZ Sweezy,False,89.8,-8.799999999999997,-4.799999999999997
1,2020,10,EZ Sweezy,85.0,81.0,Artful Dodger,True,89.8,-4.799999999999997,-8.799999999999997
2,2020,10,Mile high Hairline,85.5,93.5,Coon Daddy,False,89.8,-4.299999999999997,3.700000000000003
3,2020,10,Coon Daddy,93.5,85.5,Mile high Hairline,True,89.8,3.700000000000003,-4.299999999999997
4,2020,10,Main st vs Wall st,76.5,90.0,Geico Trap,False,89.8,-13.299999999999997,0.20000000000000284
5,2020,10,Geico Trap,90.0,76.5,Main st vs Wall st,True,89.8,0.20000000000000284,-13.299999999999997
6,2020,10,Kip Schwartz,104.5,111.5,Team Mile High,False,89.8,14.700000000000003,21.700000000000003
7,2020,10,Team Mile High,111.5,104.5,Kip Schwartz,True,89.8,21.700000000000003,14.700000000000003
8,2020,10,Team Dildo Gaggins,70.5,100.0,Team Han,False,89.8,-19.299999999999997,10.200000000000003
